ticker,timestamp,open,high,low,close,volume,ema_9,ema_21,ema_50,ema_200,rsi,adx,atr,supertrend,vwap,fvg_bullish,fvg_bearish,liquidity_sweep,volume_spike,market_regime,volatility_regime,signal_type,outcome,target_hit,stop_hit,holding_period
RELIANCE,2025-03-18,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,0,1229.376328546626,1224.2863513083628,1234.8985314949423,1313.058722526034,56.23074036806284,38.353926658602,24.068154546648575,1166.5807945978288,1382.3734434014636,0,1,0,0,-1,1,BUY,WIN,1,0,4
RELIANCE,2025-03-28,1274.9081198538831,1290.5954658598978,1263.9518781988888,1270.027587890625,18147129,1265.3020261912625,1249.6321336970482,1244.8516751478694,1309.581756947645,58.50130135406714,39.25089174857328,19.803046918236273,1233.872010292301,1378.243524670994,0,0,0,0,-1,0,BUY,LOSS,0,1,1
RELIANCE,2025-04-21,1264.947875835223,1295.7249783909904,1261.9598099867933,1290.346435546875,10429964,1241.7196103487574,1236.3788413243512,1237.9893003848129,1299.461115100298,54.507110870528024,26.539351138561617,33.27425383112484,1163.2042053611233,1371.2767199751033,1,0,0,0,-1,2,BUY,WIN,1,0,5
RELIANCE,2025-05-20,1432.4787356808251,1439.2517336495314,1416.1440727881434,1418.932861328125,11270560,1420.5707650093016,1382.9321246501531,1326.0401254650747,1316.9001185107422,55.181003217710305,64.91061730551287,28.35106320317797,1361.1138573143492,1372.236802707089,0,1,0,0,1,1,BUY,LOSS,0,1,9
RELIANCE,2025-05-21,1418.235682967954,1430.486680037078,1412.458707007589,1423.5145263671875,6136364,1421.1595172808788,1386.6214338971572,1329.8626717876934,1318.0148142667817,55.05005373404283,59.30609751689767,26.55110567256119,1361.1138573143492,1372.3128984240523,0,1,0,0,1,1,BUY,LOSS,0,1,1
RELIANCE,2025-05-22,1415.5464438973825,1418.1361984129633,1391.3431818014155,1403.79345703125,12134466,1417.6863052309532,1388.1825269093479,1332.7619334230515,1318.9112110553096,47.874079188533486,52.814195902258,27.30522560265576,1361.1138573143492,1372.4094095458643,0,0,0,0,1,1,BUY,WIN,0,0,0
RELIANCE,2025-05-23,1401.0045498118507,1428.0964217220903,1401.0045498118507,1421.124267578125,6474883,1418.3738977003877,1391.1772306065102,1336.2271404009907,1319.9788157172231,49.10180607504642,46.40512855121851,27.838819644903815,1361.1138573143492,1372.4803925432968,0,0,0,0,1,1,BUY,LOSS,0,1,6
RELIANCE,2025-05-26,1426.3034970063507,1435.2676949623963,1419.430920923106,1429.0924072265625,4842944,1420.5175996056228,1394.6240648446974,1339.8689331434557,1321.1179322838495,52.8012914750004,41.214240068104054,27.447525285928855,1361.1138573143492,1372.546719883234,1,0,0,0,1,1,BUY,LOSS,0,1,5
RELIANCE,2025-05-27,1420.4269591196573,1431.2836233071982,1408.275539274527,1416.44287109375,12640414,1419.7026539032483,1396.6075926855208,1342.871846592716,1322.112612144219,53.27369753105187,36.49724692858329,27.54712062790431,1361.1138573143492,1372.6902637620508,0,0,0,0,1,1,BUY,LOSS,0,0,0
RELIANCE,2025-05-28,1414.4508509493858,1416.9409060075968,1405.0882196135674,1407.279541015625,5944611,1417.2180313257238,1397.5777698064394,1345.3976497815274,1323.000866745685,51.16097133709576,31.65751720028572,26.771644639225524,1361.1138573143492,1372.7444573441662,0,1,0,0,1,1,BUY,WIN,1,0,10
RELIANCE,2025-05-29,1406.4826358531975,1414.3512339364067,1402.996558868143,1412.1600341796875,13771917,1416.2064318965167,1398.9034302040077,1348.015793707662,1323.9303131808535,58.85691796911136,29.49674053099376,25.27049790889261,1361.1138573143492,1372.8696254170954,0,0,0,0,1,1,BUY,WIN,1,0,9
RELIANCE,2025-05-30,1412.3591925541664,1424.9090454066043,1404.0921613404494,1415.2476806640625,13788484,1416.014681650026,1400.389271154922,1350.652349135132,1324.8818066160918,45.491357898748774,25.574657526595256,22.360693786911025,1361.1138573143492,1373.0106462675456,0,0,0,0,1,0,BUY,LOSS,0,1,1
